order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,profit_usd
17238,07-07-2014,279334,238419,1,1,49.99,19.49,30.5
17239,07-07-2014,279344,238425,1,1,49.99,19.49,30.5
17240,07-07-2014,279353,238434,1,2,109.98,41.98,68
17241,07-07-2014,279376,224198,1,1,49.99,19.49,30.5
17242,08-07-2014,279416,238486,1,1,49.99,19.49,30.5
17243,08-07-2014,279418,238488,1,1,49.99,19.49,30.5
17244,08-07-2014,279429,238498,1,1,49.99,19.49,30.5
17245,08-07-2014,279428,238497,2,1,59.99,22.49,37.5
17246,08-07-2014,279439,238507,1,2,95.98,33.98,62
17247,08-07-2014,279458,207216,3,1,45.99,14.49,31.5
17248,08-07-2014,279460,238523,1,2,95.98,33.98,62
17249,08-07-2014,279490,238547,1,1,49.99,19.49,30.5
17250,08-07-2014,279495,238552,1,2,79.98,28.98,51
17251,08-07-2014,279488,238545,1,1,49.99,19.49,30.5
17252,08-07-2014,279519,238573,3,2,75.98,23.98,52
17253,08-07-2014,279532,238584,1,1,49.99,19.49,30.5
17254,08-07-2014,279577,238623,1,2,79.98,28.98,51
17255,08-07-2014,279601,238647,1,1,49.99,19.49,30.5
17256,08-07-2014,279622,238665,1,1,49.99,19.49,30.5
17257,08-07-2014,279640,238681,3,1,45.99,14.49,31.5
17258,08-07-2014,279652,238693,1,1,49.99,19.49,30.5
17259,08-07-2014,279655,238695,1,1,49.99,19.49,30.5
17260,08-07-2014,279651,238692,1,2,95.98,33.98,62
17261,08-07-2014,279665,238704,1,1,49.99,19.49,30.5
17262,08-07-2014,279668,238707,2,2,89.98,31.98,58
17263,08-07-2014,279694,238729,1,1,49.99,19.49,30.5
17264,08-07-2014,279698,231365,3,1,45.99,14.49,31.5
17265,08-07-2014,279765,228868,1,1,49.99,19.49,30.5
17266,08-07-2014,279770,238792,1,2,79.98,28.98,51
17267,08-07-2014,279790,238808,1,1,49.99,19.49,30.5
17268,08-07-2014,279803,238818,2,1,59.99,22.49,37.5
17269,08-07-2014,279826,238833,1,2,79.98,28.98,51
17270,08-07-2014,279856,238858,2,1,59.99,22.49,37.5
17271,08-07-2014,279883,238881,3,2,75.98,23.98,52
17272,08-07-2014,279889,236632,3,1,45.99,14.49,31.5
17273,08-07-2014,279895,238890,2,1,59.99,22.49,37.5
17274,08-07-2014,279952,197894,1,1,49.99,19.49,30.5
17275,08-07-2014,279962,238941,1,2,109.98,41.98,68
17276,08-07-2014,279976,238953,1,1,49.99,19.49,30.5
17277,08-07-2014,279988,238964,1,1,49.99,19.49,30.5
17278,08-07-2014,280021,238990,1,1,49.99,19.49,30.5
17279,08-07-2014,280015,238986,1,1,49.99,19.49,30.5
17280,08-07-2014,280054,213940,1,1,49.99,19.49,30.5
17281,08-07-2014,280062,239023,1,2,79.98,28.98,51
17282,09-07-2014,280098,239051,1,1,49.99,19.49,30.5
17283,09-07-2014,280112,211340,1,2,79.98,28.98,51
17284,09-07-2014,280127,239072,1,2,79.98,28.98,51
17285,09-07-2014,280130,220635,1,2,79.98,28.98,51
17286,09-07-2014,280135,239077,1,1,49.99,19.49,30.5
17287,09-07-2014,280169,239108,1,1,49.99,19.49,30.5
17288,09-07-2014,280206,239138,1,1,49.99,19.49,30.5
17289,09-07-2014,280214,208650,3,2,95.98,33.98,62
17290,09-07-2014,280242,213727,1,1,49.99,19.49,30.5
17291,09-07-2014,280281,239194,1,2,79.98,28.98,51
17292,09-07-2014,280317,217339,3,2,105.98,36.98,69
17293,09-07-2014,280329,239231,1,2,79.98,28.98,51
17294,09-07-2014,280335,207573,1,1,49.99,19.49,30.5
17295,09-07-2014,280373,228265,2,1,59.99,22.49,37.5
17296,09-07-2014,280392,227643,2,1,59.99,22.49,37.5
17297,09-07-2014,280386,239280,2,1,59.99,22.49,37.5
17298,09-07-2014,280387,239281,1,1,49.99,19.49,30.5
17299,09-07-2014,280409,239300,1,2,95.98,33.98,62
17300,09-07-2014,280427,239313,1,1,49.99,19.49,30.5
17301,09-07-2014,280446,239331,3,1,45.99,14.49,31.5
17302,09-07-2014,280493,239369,1,1,49.99,19.49,30.5
17303,09-07-2014,280504,211624,1,1,49.99,19.49,30.5
17304,09-07-2014,280541,239409,1,1,49.99,19.49,30.5
17305,09-07-2014,280577,239435,1,2,79.98,28.98,51
17306,09-07-2014,280608,239457,1,1,49.99,19.49,30.5
17307,09-07-2014,280607,239456,1,2,95.98,33.98,62
17308,09-07-2014,280634,239479,1,1,49.99,19.49,30.5
17309,09-07-2014,280638,239483,1,1,49.99,19.49,30.5
17310,09-07-2014,280669,239509,3,1,45.99,14.49,31.5
17311,09-07-2014,280687,239525,1,2,79.98,28.98,51
17312,09-07-2014,280696,239531,1,2,109.98,41.98,68
17313,09-07-2014,280704,239539,1,1,49.99,19.49,30.5
17314,09-07-2014,280705,239540,1,2,95.98,33.98,62
17315,09-07-2014,280723,239557,1,1,49.99,19.49,30.5
17316,09-07-2014,280724,221423,1,2,79.98,28.98,51
17317,09-07-2014,280726,239558,1,2,95.98,33.98,62
17318,09-07-2014,280728,239560,2,1,59.99,22.49,37.5
17319,09-07-2014,280727,239559,1,1,49.99,19.49,30.5
17320,09-07-2014,280736,239567,1,2,79.98,28.98,51
17321,09-07-2014,280760,239588,2,1,59.99,22.49,37.5
17322,09-07-2014,280771,202708,1,1,49.99,19.49,30.5
17323,09-07-2014,280791,229282,2,1,59.99,22.49,37.5
17324,09-07-2014,280817,210347,3,1,45.99,14.49,31.5
17325,09-07-2014,280823,239638,1,1,49.99,19.49,30.5
17326,09-07-2014,280824,239639,3,2,95.98,33.98,62
17327,10-07-2014,280858,239670,2,1,59.99,22.49,37.5
17328,10-07-2014,280883,239688,1,2,79.98,28.98,51
17329,10-07-2014,280891,239695,1,1,49.99,19.49,30.5
17330,10-07-2014,280895,212913,2,1,59.99,22.49,37.5
17331,10-07-2014,280903,239705,1,2,95.98,33.98,62
17332,10-07-2014,280905,239707,1,1,49.99,19.49,30.5
17333,10-07-2014,280923,218628,1,1,49.99,19.49,30.5
17334,10-07-2014,280948,219988,1,2,79.98,28.98,51
17335,10-07-2014,280958,239748,1,2,95.98,33.98,62
17336,10-07-2014,280990,239774,2,1,59.99,22.49,37.5
17337,10-07-2014,280991,239775,1,1,49.99,19.49,30.5
17338,10-07-2014,281005,239786,1,1,49.99,19.49,30.5
17339,10-07-2014,281016,239795,1,2,79.98,28.98,51
17340,10-07-2014,281020,239799,1,1,49.99,19.49,30.5
17341,10-07-2014,281073,239838,1,1,49.99,19.49,30.5
17342,10-07-2014,281076,239841,1,1,49.99,19.49,30.5
17343,10-07-2014,281172,239924,1,2,79.98,28.98,51
17344,10-07-2014,281188,239937,1,1,49.99,19.49,30.5
17345,10-07-2014,281205,239952,2,1,59.99,22.49,37.5
17346,10-07-2014,281202,239949,1,1,49.99,19.49,30.5
17347,10-07-2014,281211,239958,2,2,89.98,31.98,58
17348,10-07-2014,281223,239968,1,1,49.99,19.49,30.5
17349,10-07-2014,281218,239963,1,1,49.99,19.49,30.5
17350,10-07-2014,281217,239962,1,2,95.98,33.98,62
17351,10-07-2014,281221,239966,1,1,49.99,19.49,30.5
17352,10-07-2014,281233,209404,1,2,79.98,28.98,51
17353,10-07-2014,281253,239994,1,2,79.98,28.98,51
17354,10-07-2014,281255,239995,3,1,45.99,14.49,31.5
17355,10-07-2014,281258,239997,2,1,59.99,22.49,37.5
17356,10-07-2014,281263,240002,2,1,59.99,22.49,37.5
17357,10-07-2014,281266,240005,3,1,45.99,14.49,31.5
17358,10-07-2014,281281,240017,1,1,49.99,19.49,30.5
17359,10-07-2014,281288,240024,1,1,49.99,19.49,30.5
17360,10-07-2014,281286,240022,1,1,49.99,19.49,30.5
17361,10-07-2014,281289,240025,1,1,49.99,19.49,30.5
17362,10-07-2014,281295,240028,1,2,95.98,33.98,62
17363,10-07-2014,281310,240038,1,1,49.99,19.49,30.5
17364,10-07-2014,281337,240059,1,2,109.98,41.98,68
17365,10-07-2014,281367,209408,1,2,79.98,28.98,51
17366,10-07-2014,281374,194952,1,1,49.99,19.49,30.5
17367,10-07-2014,281370,221157,1,2,79.98,28.98,51
17368,10-07-2014,281379,240093,1,1,49.99,19.49,30.5
17369,10-07-2014,281449,240144,1,1,49.99,19.49,30.5
17370,10-07-2014,281454,211487,3,2,75.98,23.98,52
17371,10-07-2014,281481,224533,1,2,95.98,33.98,62
17372,10-07-2014,281489,208919,1,1,49.99,19.49,30.5
17373,10-07-2014,281503,240184,3,1,45.99,14.49,31.5
17374,10-07-2014,281535,240205,3,2,75.98,23.98,52
17375,10-07-2014,281551,240219,1,1,49.99,19.49,30.5
17376,11-07-2014,281603,240261,1,1,49.99,19.49,30.5
17377,11-07-2014,281644,240296,2,1,59.99,22.49,37.5
17378,11-07-2014,281664,226283,1,2,95.98,33.98,62
17379,11-07-2014,281669,240319,1,1,49.99,19.49,30.5
17380,11-07-2014,281721,240360,1,1,49.99,19.49,30.5
17381,11-07-2014,281720,240359,1,2,79.98,28.98,51
17382,11-07-2014,281733,240371,1,2,79.98,28.98,51
17383,11-07-2014,281753,240384,1,2,95.98,33.98,62
17384,11-07-2014,281788,240412,1,1,49.99,19.49,30.5
17385,11-07-2014,281822,231444,1,1,49.99,19.49,30.5
17386,11-07-2014,281819,240438,1,2,95.98,33.98,62
17387,11-07-2014,281844,240459,1,2,79.98,28.98,51
17388,11-07-2014,281862,215465,1,2,95.98,33.98,62
17389,11-07-2014,281901,215591,1,1,49.99,19.49,30.5
17390,11-07-2014,281902,240504,1,1,49.99,19.49,30.5
17391,11-07-2014,281910,235060,3,1,45.99,14.49,31.5
17392,11-07-2014,281928,240523,1,2,95.98,33.98,62
17393,11-07-2014,281935,240530,1,2,79.98,28.98,51
17394,11-07-2014,281974,240563,1,1,49.99,19.49,30.5
17395,11-07-2014,281986,240574,1,2,79.98,28.98,51
17396,11-07-2014,281993,240580,1,1,49.99,19.49,30.5
17397,11-07-2014,281996,240583,1,1,49.99,19.49,30.5
17398,11-07-2014,282000,240587,1,1,49.99,19.49,30.5
17399,11-07-2014,282026,240610,1,2,95.98,33.98,62
17400,11-07-2014,282025,209708,1,1,49.99,19.49,30.5
17401,11-07-2014,282033,233371,1,1,49.99,19.49,30.5
17402,11-07-2014,282069,240645,1,1,49.99,19.49,30.5
17403,11-07-2014,282079,240654,1,1,49.99,19.49,30.5
17404,11-07-2014,282105,240675,1,1,49.99,19.49,30.5
17405,11-07-2014,282135,240699,1,1,49.99,19.49,30.5
17406,11-07-2014,282143,240706,1,2,79.98,28.98,51
17407,11-07-2014,282182,240742,1,2,95.98,33.98,62
17408,11-07-2014,282211,240767,1,2,109.98,41.98,68
17409,11-07-2014,282255,240801,3,1,45.99,14.49,31.5
17410,11-07-2014,282257,240802,1,2,79.98,28.98,51
17411,12-07-2014,282281,240823,3,1,45.99,14.49,31.5
17412,12-07-2014,282300,240841,1,1,49.99,19.49,30.5
17413,12-07-2014,282307,240848,1,2,79.98,28.98,51
17414,12-07-2014,282343,206795,2,1,59.99,22.49,37.5
17415,12-07-2014,282346,240879,1,2,79.98,28.98,51
17416,12-07-2014,282364,240895,1,1,49.99,19.49,30.5
17417,12-07-2014,282371,240902,1,2,95.98,33.98,62
17418,12-07-2014,282393,240923,1,2,109.98,41.98,68
17419,12-07-2014,282407,240934,1,1,49.99,19.49,30.5
17420,12-07-2014,282422,240944,1,1,49.99,19.49,30.5
17421,12-07-2014,282464,240978,3,2,75.98,23.98,52
17422,12-07-2014,282514,241019,1,1,49.99,19.49,30.5
17423,12-07-2014,282527,241031,2,1,59.99,22.49,37.5
17424,12-07-2014,282563,241058,1,1,49.99,19.49,30.5
17425,12-07-2014,282583,241075,1,1,49.99,19.49,30.5
17426,12-07-2014,282599,241088,1,1,49.99,19.49,30.5
17427,13-07-2014,282601,241090,1,1,49.99,19.49,30.5
17428,13-07-2014,282606,241095,3,1,45.99,14.49,31.5
17429,13-07-2014,282607,241096,1,1,49.99,19.49,30.5
17430,13-07-2014,282621,221466,1,1,49.99,19.49,30.5
17431,13-07-2014,282627,222577,3,1,45.99,14.49,31.5
17432,13-07-2014,282635,241118,3,1,45.99,14.49,31.5
17433,13-07-2014,282642,241124,1,2,95.98,33.98,62
17434,13-07-2014,282643,219749,1,1,49.99,19.49,30.5
17435,13-07-2014,282648,215404,1,2,79.98,28.98,51
17436,13-07-2014,282662,241139,1,1,49.99,19.49,30.5
17437,13-07-2014,282665,241140,1,2,95.98,33.98,62
17438,13-07-2014,282671,241142,1,2,95.98,33.98,62
17439,13-07-2014,282674,241145,1,2,79.98,28.98,51
17440,13-07-2014,282676,241147,1,2,95.98,33.98,62
17441,13-07-2014,282693,217245,1,1,49.99,19.49,30.5
17442,13-07-2014,282700,241167,1,1,49.99,19.49,30.5
17443,13-07-2014,282712,241173,1,1,49.99,19.49,30.5
17444,13-07-2014,282715,215874,1,2,95.98,33.98,62
17445,13-07-2014,282732,241190,1,1,49.99,19.49,30.5
17446,13-07-2014,282733,241191,1,1,49.99,19.49,30.5
17447,13-07-2014,282762,232070,3,1,45.99,14.49,31.5
17448,13-07-2014,282768,241217,1,1,49.99,19.49,30.5
17449,13-07-2014,282775,241224,1,2,95.98,33.98,62
17450,13-07-2014,282772,241221,1,2,95.98,33.98,62
17451,13-07-2014,282794,241238,1,2,95.98,33.98,62
17452,13-07-2014,282798,241241,1,1,49.99,19.49,30.5
17453,13-07-2014,282812,223691,1,1,49.99,19.49,30.5
17454,13-07-2014,282820,241257,1,1,49.99,19.49,30.5
17455,13-07-2014,282833,241268,1,1,49.99,19.49,30.5
17456,13-07-2014,282834,241269,1,1,49.99,19.49,30.5
17457,13-07-2014,282883,241313,1,1,49.99,19.49,30.5
17458,13-07-2014,282888,241317,3,1,45.99,14.49,31.5
17459,14-07-2014,282927,227209,2,1,59.99,22.49,37.5
17460,14-07-2014,282948,237182,1,1,49.99,19.49,30.5
17461,14-07-2014,282964,241376,1,1,49.99,19.49,30.5
17462,14-07-2014,282963,241375,3,2,75.98,23.98,52
17463,14-07-2014,282967,241379,1,1,49.99,19.49,30.5
17464,14-07-2014,283026,241425,3,1,45.99,14.49,31.5
17465,14-07-2014,283033,241431,1,1,49.99,19.49,30.5
17466,14-07-2014,283035,241433,2,1,59.99,22.49,37.5
17467,14-07-2014,283039,221260,1,1,49.99,19.49,30.5
17468,14-07-2014,283058,217932,1,1,49.99,19.49,30.5
17469,14-07-2014,283121,241505,2,1,59.99,22.49,37.5
17470,14-07-2014,283110,241495,1,2,95.98,33.98,62
17471,14-07-2014,283128,241511,1,2,79.98,28.98,51
17472,14-07-2014,283131,241514,1,2,95.98,33.98,62
17473,14-07-2014,283150,241528,1,1,49.99,19.49,30.5
17474,14-07-2014,283152,241529,1,1,49.99,19.49,30.5
17475,14-07-2014,283170,241544,3,1,45.99,14.49,31.5
17476,14-07-2014,283189,241559,1,1,49.99,19.49,30.5
17477,14-07-2014,283216,241585,1,2,109.98,41.98,68
17478,14-07-2014,283219,241588,1,1,49.99,19.49,30.5
17479,14-07-2014,283229,241596,1,1,49.99,19.49,30.5
17480,14-07-2014,283238,241602,1,2,95.98,33.98,62
17481,14-07-2014,283252,241611,1,2,79.98,28.98,51
17482,14-07-2014,283269,241624,1,1,49.99,19.49,30.5
17483,14-07-2014,283270,241625,1,2,95.98,33.98,62
17484,14-07-2014,283273,241627,2,1,59.99,22.49,37.5
17485,14-07-2014,283296,241646,2,2,89.98,31.98,58
17486,14-07-2014,283297,241647,1,1,49.99,19.49,30.5
17487,14-07-2014,283322,241667,1,2,79.98,28.98,51
17488,14-07-2014,283326,241671,1,1,49.99,19.49,30.5
17489,14-07-2014,283328,230174,2,1,59.99,22.49,37.5
17490,14-07-2014,283336,241679,1,1,49.99,19.49,30.5
17491,14-07-2014,283353,241692,1,1,49.99,19.49,30.5
17492,14-07-2014,283357,241696,1,1,49.99,19.49,30.5
17493,14-07-2014,283362,241701,2,1,59.99,22.49,37.5
17494,14-07-2014,283391,241727,1,1,49.99,19.49,30.5
17495,14-07-2014,283408,241742,1,2,79.98,28.98,51
17496,14-07-2014,283441,241771,1,1,49.99,19.49,30.5
17497,14-07-2014,283470,219797,2,1,59.99,22.49,37.5
17498,14-07-2014,283477,223296,2,1,59.99,22.49,37.5
17499,14-07-2014,283489,241810,1,1,49.99,19.49,30.5
17500,14-07-2014,283491,214174,3,1,45.99,14.49,31.5
17501,14-07-2014,283492,241812,1,1,49.99,19.49,30.5
17502,14-07-2014,283498,241816,1,1,49.99,19.49,30.5
17503,14-07-2014,283506,241821,1,2,95.98,33.98,62
17504,14-07-2014,283520,241832,1,2,95.98,33.98,62
17505,14-07-2014,283530,241839,2,2,89.98,31.98,58
17506,14-07-2014,283538,241845,1,1,49.99,19.49,30.5
17507,14-07-2014,283544,241850,3,1,45.99,14.49,31.5
17508,14-07-2014,283550,241854,3,2,95.98,33.98,62
17509,14-07-2014,283568,212306,1,2,79.98,28.98,51
17510,14-07-2014,283566,241866,2,1,59.99,22.49,37.5
17511,14-07-2014,283571,210076,3,1,45.99,14.49,31.5
17512,14-07-2014,283575,239610,3,1,45.99,14.49,31.5
17513,15-07-2014,283628,241916,1,2,79.98,28.98,51
17514,15-07-2014,283636,241922,1,2,109.98,41.98,68
17515,15-07-2014,283651,216540,1,2,79.98,28.98,51
17516,15-07-2014,283668,241946,1,2,95.98,33.98,62
17517,15-07-2014,283675,241953,3,1,45.99,14.49,31.5
17518,15-07-2014,283707,241977,1,1,49.99,19.49,30.5
17519,15-07-2014,283726,241991,1,2,79.98,28.98,51
17520,15-07-2014,283733,241995,2,1,59.99,22.49,37.5
17521,15-07-2014,283754,242013,1,2,79.98,28.98,51
17522,15-07-2014,283759,242016,1,2,95.98,33.98,62
17523,15-07-2014,283762,242019,1,1,49.99,19.49,30.5
17524,15-07-2014,283791,242044,1,2,109.98,41.98,68
17525,15-07-2014,283795,242047,1,2,95.98,33.98,62
17526,15-07-2014,283825,215196,1,2,79.98,28.98,51
17527,15-07-2014,283850,242088,1,2,79.98,28.98,51
17528,15-07-2014,283867,242102,1,1,49.99,19.49,30.5
17529,15-07-2014,283870,242104,2,1,59.99,22.49,37.5
17530,15-07-2014,283869,193955,3,1,45.99,14.49,31.5
17531,15-07-2014,283884,242115,1,2,79.98,28.98,51
17532,15-07-2014,283894,242124,1,1,49.99,19.49,30.5
17533,15-07-2014,283891,242122,3,1,45.99,14.49,31.5
17534,15-07-2014,283892,213128,1,2,79.98,28.98,51
17535,15-07-2014,283893,242123,1,2,79.98,28.98,51
17536,15-07-2014,283911,242139,1,1,49.99,19.49,30.5
17537,15-07-2014,283918,229447,3,2,105.98,36.98,69
17538,15-07-2014,283926,221248,1,1,49.99,19.49,30.5
17539,15-07-2014,283934,218328,3,2,95.98,33.98,62
17540,15-07-2014,283964,216299,1,1,49.99,19.49,30.5
17541,15-07-2014,283980,242190,1,1,49.99,19.49,30.5
17542,15-07-2014,283998,242205,1,1,49.99,19.49,30.5
17543,15-07-2014,284004,242211,1,1,49.99,19.49,30.5
17544,15-07-2014,284009,242216,1,1,49.99,19.49,30.5
17545,15-07-2014,284021,242226,1,1,49.99,19.49,30.5
17546,15-07-2014,284029,242233,1,1,49.99,19.49,30.5
17547,15-07-2014,284030,227698,1,2,79.98,28.98,51
17548,15-07-2014,284033,242236,1,1,49.99,19.49,30.5
17549,15-07-2014,284062,242259,3,1,45.99,14.49,31.5
17550,15-07-2014,284085,222655,3,1,45.99,14.49,31.5
17551,15-07-2014,284090,242279,2,1,59.99,22.49,37.5
17552,15-07-2014,284104,242292,3,2,75.98,23.98,52
17553,15-07-2014,284123,215095,1,2,79.98,28.98,51
17554,15-07-2014,284160,242340,1,1,49.99,19.49,30.5
17555,15-07-2014,284164,242342,1,1,49.99,19.49,30.5
17556,15-07-2014,284221,242390,3,2,75.98,23.98,52
17557,15-07-2014,284240,242407,1,1,49.99,19.49,30.5
17558,15-07-2014,284250,242415,1,2,95.98,33.98,62
17559,15-07-2014,284284,242442,1,1,49.99,19.49,30.5
17560,16-07-2014,284293,225154,1,2,95.98,33.98,62
17561,16-07-2014,284327,242479,1,1,49.99,19.49,30.5
17562,16-07-2014,284347,242493,1,2,79.98,28.98,51
17563,16-07-2014,284418,242545,2,1,59.99,22.49,37.5
17564,16-07-2014,284442,232734,1,1,49.99,19.49,30.5
17565,16-07-2014,284453,242573,1,1,49.99,19.49,30.5
17566,16-07-2014,284477,242593,3,2,95.98,33.98,62
17567,16-07-2014,284515,242624,2,1,59.99,22.49,37.5
17568,16-07-2014,284520,242627,1,1,49.99,19.49,30.5
17569,16-07-2014,284528,242634,1,2,95.98,33.98,62
17570,16-07-2014,284521,242628,1,1,49.99,19.49,30.5
17571,16-07-2014,284524,242630,1,2,95.98,33.98,62
17572,16-07-2014,284552,242655,1,2,79.98,28.98,51
17573,16-07-2014,284577,242676,1,2,79.98,28.98,51
17574,16-07-2014,284578,223938,1,1,49.99,19.49,30.5
17575,16-07-2014,284587,242685,1,2,109.98,41.98,68
17576,16-07-2014,284607,206164,1,1,49.99,19.49,30.5
17577,16-07-2014,284619,242708,2,2,89.98,31.98,58
17578,16-07-2014,284636,242724,1,1,49.99,19.49,30.5
17579,16-07-2014,284633,242721,1,2,79.98,28.98,51
17580,16-07-2014,284701,242771,1,1,49.99,19.49,30.5
17581,16-07-2014,284718,242785,1,1,49.99,19.49,30.5
17582,16-07-2014,284731,223578,2,1,59.99,22.49,37.5
17583,16-07-2014,284740,242802,1,1,49.99,19.49,30.5
17584,16-07-2014,284757,236694,1,2,79.98,28.98,51
17585,16-07-2014,284791,242841,3,1,45.99,14.49,31.5
17586,16-07-2014,284800,226943,1,2,79.98,28.98,51
17587,16-07-2014,284801,242848,2,1,59.99,22.49,37.5
17588,16-07-2014,284809,242855,2,2,89.98,31.98,58
17589,16-07-2014,284817,242860,1,1,49.99,19.49,30.5
17590,16-07-2014,284858,242894,2,1,59.99,22.49,37.5
17591,16-07-2014,284863,242898,2,2,89.98,31.98,58
17592,16-07-2014,284862,242897,3,1,45.99,14.49,31.5
17593,16-07-2014,284869,242901,1,1,49.99,19.49,30.5
17594,16-07-2014,284902,204306,1,1,49.99,19.49,30.5
17595,16-07-2014,284915,230684,1,1,49.99,19.49,30.5
17596,16-07-2014,284944,242961,3,2,75.98,23.98,52
17597,16-07-2014,284951,220351,3,1,45.99,14.49,31.5
17598,16-07-2014,284965,242979,1,1,49.99,19.49,30.5
17599,16-07-2014,285016,243025,1,2,79.98,28.98,51
17600,16-07-2014,285024,243032,1,1,49.99,19.49,30.5
17601,17-07-2014,285054,243059,2,2,89.98,31.98,58
17602,17-07-2014,285056,213439,1,1,49.99,19.49,30.5
17603,17-07-2014,285057,240408,3,2,95.98,33.98,62
17604,17-07-2014,285076,243078,1,2,109.98,41.98,68
17605,17-07-2014,285078,243080,1,2,95.98,33.98,62
17606,17-07-2014,285079,243081,1,1,49.99,19.49,30.5
17607,17-07-2014,285101,243099,1,1,49.99,19.49,30.5
17608,17-07-2014,285146,243135,1,2,79.98,28.98,51
17609,17-07-2014,285154,243143,3,2,75.98,23.98,52
17610,17-07-2014,285161,243149,1,2,95.98,33.98,62
17611,17-07-2014,285189,243171,1,1,49.99,19.49,30.5
17612,17-07-2014,285216,243193,1,2,79.98,28.98,51
17613,17-07-2014,285223,243200,1,2,79.98,28.98,51
17614,17-07-2014,285246,232722,1,1,49.99,19.49,30.5
17615,17-07-2014,285284,243248,3,1,45.99,14.49,31.5
17616,17-07-2014,285309,243268,3,1,45.99,14.49,31.5
17617,17-07-2014,285315,243274,1,2,109.98,41.98,68
17618,17-07-2014,285326,243284,3,1,45.99,14.49,31.5
17619,17-07-2014,285329,243286,1,2,79.98,28.98,51
17620,17-07-2014,285346,243301,1,1,49.99,19.49,30.5
17621,17-07-2014,285359,243309,3,2,95.98,33.98,62
17622,17-07-2014,285369,243317,1,2,79.98,28.98,51
17623,17-07-2014,285371,243319,1,1,49.99,19.49,30.5
17624,17-07-2014,285386,236769,1,1,49.99,19.49,30.5
17625,17-07-2014,285445,243374,1,1,49.99,19.49,30.5
17626,17-07-2014,285455,243382,1,2,79.98,28.98,51
17627,17-07-2014,285460,243385,1,1,49.99,19.49,30.5
17628,17-07-2014,285464,215415,1,1,49.99,19.49,30.5
17629,17-07-2014,285465,243388,2,1,59.99,22.49,37.5
17630,17-07-2014,285466,243389,1,1,49.99,19.49,30.5
17631,17-07-2014,285480,213520,2,2,105.98,36.98,69
17632,17-07-2014,285516,243426,3,1,45.99,14.49,31.5
17633,17-07-2014,285511,211965,1,1,49.99,19.49,30.5
17634,17-07-2014,285536,219709,1,1,49.99,19.49,30.5
17635,17-07-2014,285534,243438,3,1,45.99,14.49,31.5
17636,17-07-2014,285539,224615,1,2,79.98,28.98,51
17637,17-07-2014,285554,243453,1,1,49.99,19.49,30.5
17638,17-07-2014,285558,195427,1,1,49.99,19.49,30.5
17639,17-07-2014,285563,223352,3,1,45.99,14.49,31.5
17640,17-07-2014,285568,243463,1,1,49.99,19.49,30.5
17641,17-07-2014,285576,243471,1,1,49.99,19.49,30.5
17642,17-07-2014,285604,243492,1,2,79.98,28.98,51
17643,17-07-2014,285611,239404,1,2,109.98,41.98,68
17644,17-07-2014,285616,239998,1,1,49.99,19.49,30.5
17645,17-07-2014,285614,243500,2,1,59.99,22.49,37.5
17646,17-07-2014,285617,243501,1,1,49.99,19.49,30.5
17647,17-07-2014,285628,243511,3,1,45.99,14.49,31.5
17648,17-07-2014,285646,243524,1,2,79.98,28.98,51
17649,17-07-2014,285654,207722,1,2,79.98,28.98,51
17650,17-07-2014,285691,243560,1,1,49.99,19.49,30.5
17651,17-07-2014,285705,243571,1,1,49.99,19.49,30.5
17652,17-07-2014,285740,243597,3,1,45.99,14.49,31.5
17653,17-07-2014,285744,212073,3,1,45.99,14.49,31.5
17654,18-07-2014,285781,198738,2,1,59.99,22.49,37.5
17655,18-07-2014,285806,243650,1,1,49.99,19.49,30.5
17656,18-07-2014,285819,229399,1,1,49.99,19.49,30.5
17657,18-07-2014,285879,243711,1,1,49.99,19.49,30.5
17658,18-07-2014,285922,243747,1,1,49.99,19.49,30.5
17659,18-07-2014,285926,243751,1,1,49.99,19.49,30.5
17660,18-07-2014,285947,243766,1,1,49.99,19.49,30.5
17661,18-07-2014,285957,243775,1,1,49.99,19.49,30.5
17662,18-07-2014,285978,243793,1,1,49.99,19.49,30.5
17663,18-07-2014,286008,229874,1,1,49.99,19.49,30.5
17664,18-07-2014,286040,243842,1,1,49.99,19.49,30.5
17665,18-07-2014,286068,243866,1,1,49.99,19.49,30.5
17666,18-07-2014,286073,243870,3,1,45.99,14.49,31.5
17667,18-07-2014,286088,243882,1,1,49.99,19.49,30.5
17668,18-07-2014,286100,243892,1,2,79.98,28.98,51
17669,18-07-2014,286109,211487,1,1,49.99,19.49,30.5
17670,18-07-2014,286133,243920,3,1,45.99,14.49,31.5
17671,18-07-2014,286173,243951,1,1,49.99,19.49,30.5
17672,18-07-2014,286186,243961,2,1,59.99,22.49,37.5
17673,18-07-2014,286193,228356,1,1,49.99,19.49,30.5
17674,18-07-2014,286196,243970,1,2,79.98,28.98,51
17675,18-07-2014,286198,228513,3,2,75.98,23.98,52
17676,18-07-2014,286220,243991,1,2,95.98,33.98,62
17677,18-07-2014,286223,243994,2,1,59.99,22.49,37.5
17678,18-07-2014,286236,217298,1,1,49.99,19.49,30.5
17679,18-07-2014,286259,244021,1,1,49.99,19.49,30.5
17680,18-07-2014,286272,231517,1,1,49.99,19.49,30.5
17681,18-07-2014,286278,225729,1,1,49.99,19.49,30.5
17682,18-07-2014,286280,233873,1,1,49.99,19.49,30.5
